"Status","Exposure.Location","Street","Suburb","Date","Arrival.Time","Departure.Time","Contact","lat","lon","doubles","moved"
"","Bus Route 3 Transport Canberra Code BUS702","City Interchange to Westfield Belconnen Interchange","Public Transport","09/09/2021 - Thursday","8:24am","8:40am","Casual",-35.2784467,149.1303044,"",FALSE
"","Bus Route 45 Transport Canberra Code BUS506","Westfield Belconnen Interchange to Hawker","Public Transport","09/09/2021 - Thursday","8:53am","9:01am","Casual",-35.2380765,149.0650172,"",FALSE
"","Coffee Guru Casey","Casey Marketown, 15 Kingsland Parade","Casey","09/09/2021 - Thursday","7:30am","8:10am","Monitor",-35.1745939,149.0953475,"",FALSE
"","Elixir Cafe","Queen Elizabeth Terrace","Parkes","09/09/2021 - Thursday","1:00pm","1:40pm","Monitor",-35.2974191,149.1352154,"",FALSE
"","Woolworths Erindale","Erindale Shopping Centre, 50-68 Comrie Street","Wanniassa","09/09/2021 - Thursday","8:10am","9:00am","Monitor",-35.4035739,149.098727,"",FALSE
"","Mint Rd","4/59 Boolimba Crescent","Narrabundah","09/09/2021 - Thursday","8:30am","9:10am","Monitor",-35.3328842,149.1537566,"",FALSE
"","ALDI Amaroo","12 Pioneer Street","Amaroo","09/09/2021 - Thursday","8:30am","8:45am","Monitor",-35.1652442,149.132457,"",FALSE
"","Coles Amaroo","Horse Park Drive","Amaroo","09/09/2021 - Thursday","8:15am","8:30am","Monitor",-35.1646128,149.1317066,"",FALSE
"","Metro petroleum Fyshwick","15 Barrier Street","Fyshwick","09/09/2021 - Thursday","8:00am","8:40am","Monitor",-35.3291866,149.1728096,"",FALSE
"","Molonglo Dental Surgery","5/110 Woodberry Avenue","Coombs","09/09/2021 - Thursday","9:20am","4:00pm","Casual",-35.3196945,149.0400085,"",FALSE
"","Narrabundah Pharmacy and Post Office","18 Iluka Street","Narrabundah","09/09/2021 - Thursday","8:30am","9:15am","Monitor",-35.3328701,149.1538591,"",FALSE
"","Woolworths Mawson","15 Mawson Place","Mawson","09/09/2021 - Thursday","6:15pm","7:20pm","Casual",-35.3661449,149.0946196,"",FALSE
"","Coles Manuka","Franklin Street and Flinders Way","Griffith","09/09/2021 - Thursday","5:22pm","6:10pm","Casual",-35.3210247,149.1341946,"",FALSE
"","Boss Projects Group, Gungahlin Village Site","Gungahlin Place and Hibberson Street","Gungahlin","09/09/2021 - Thursday","9:15am","4:00pm","Casual",-35.1868916,149.1367894,"",FALSE
"New","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","09/09/2021 - Thursday","2:30pm","3:20pm","Casual",-35.457644,149.092461,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Ampol Foodary Braddon","36 Lonsdale Street","Braddon","09/09/2021 - Thursday","9:00pm","9:40pm","Monitor",-35.2710315,149.1334298,"",FALSE
"New","McDonalds Fyshwick","173 Newcastle Street","Fyshwick","09/09/2021 - Thursday","3:45pm","4:00pm","Monitor",-35.3251136,149.1713739,"",FALSE
"New","Woolworths Metro Cameron Avenue","1/6 Grazier Lane","Belconnen","09/09/2021 - Thursday","3:15pm","4:00pm","Monitor",-35.2401725,149.0718813,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Abode Woden","10 Bowes Street","Phillip","09/09/2021 - Thursday","12:00am","11:59pm","Monitor",-35.3433861,149.0857964,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Coyote Catering and Cafe","1/8 Gladstone","Fyshwick","09/09/2021 - Thursday","8:00am","10:30am","Casual",-35.3230401,149.1736403,"",FALSE
"","Coles Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","08/09/2021 - Wednesday","1:35pm","2:30pm","Casual",-35.2802271,149.1332059,"",FALSE
"","The Reject Shop Kippax","Kippax Fair Shopping Centre, Hardwick Crescent","Holt","08/09/2021 - Wednesday","5:10pm","6:00pm","Monitor",-35.2222071,149.0195758,"",FALSE
"","Optimal Pharmacy Plus Jamison","Jamison Plaza, Bowman Street","Macquarie","08/09/2021 - Wednesday","9:30am","10:15am","Monitor",-35.2527782,149.0718808,"",FALSE
"","ALDI Kippax","Kippax Fair Shopping Centre, Hardwick Crescent","Holt","08/09/2021 - Wednesday","5:20pm","6:20pm","Casual",-35.2218013,149.0195363,"",FALSE
"","Kippax Fair Shopping Centre","26 Hardwick Crescent","Holt","08/09/2021 - Wednesday","5:10pm","6:20pm","Monitor",-35.2218013,149.0194613,"",FALSE
"","Woolworths Kambah","2 Primmer Court","Kambah","08/09/2021 - Wednesday","3:30pm","5:00pm","Casual",-35.3801801,149.0572447,"",FALSE
"","7-Eleven Casey","10 Kingsland Parade","Casey","08/09/2021 - Wednesday","1:30pm","2:15pm","Monitor",-35.175773,149.0957076,"",FALSE
"","7-Eleven Casey","10 Kingsland Parade","Casey","08/09/2021 - Wednesday","6:20pm","7:00pm","Monitor",-35.175773,149.0956826,"",FALSE
"","ALDI Kippax","Kippax Fair Shopping Centre, Hardwick Crescent","Holt","08/09/2021 - Wednesday","4:20pm","5:00pm","Monitor",-35.2218013,149.0195113,"",FALSE
"","Bus Route 5 Transport Canberra Code BUS538","Lanyon Shops to City Interchange","Public Transport","08/09/2021 - Wednesday","8:19am","9:20am","Casual",-35.2784467,149.1302294,"",FALSE
"","Cedars of Lebanon","Southlands Centre, Mawson Place","Mawson","08/09/2021 - Wednesday","2:00pm","3:10pm","Casual",-35.3653507,149.0943024,"",FALSE
"","Chemist Warehouse Belconnen Markets","2 Ibbott Lane","Belconnen","08/09/2021 - Wednesday","3:30pm","4:15pm","Monitor",-35.2461471,149.0645897,"",FALSE
"","Coffee Guru Casey","Casey Marketown, 15 Kingsland Parade","Casey","08/09/2021 - Wednesday","7:40am","8:20am","Monitor",-35.1745939,149.0952975,"",FALSE
"","Corks Liquor Conder","18 Norman Lindsay Street","Conder","08/09/2021 - Wednesday","6:40pm","7:20pm","Monitor",-35.4583852,149.0934812,"",FALSE
"","Costco Canberra","39-41 Mustang Avenue","Canberra Airport","08/09/2021 - Wednesday","4:00pm","5:10pm","Casual",-35.2972375,149.1905589,"",FALSE
"","Costco Fuel","39 Mustang Avenue","Canberra Airport","08/09/2021 - Wednesday","3:30pm","4:30pm","Monitor",-35.2972375,149.1906089,"",FALSE
"","IGA Banks","Pockett Avenue and Brockway Street","Banks","08/09/2021 - Wednesday","8:10am","8:50am","Monitor",-35.4725,149.0955056,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","08/09/2021 - Wednesday","3:50pm","5:00pm","Casual",-35.457644,149.092411,"",FALSE
"","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","08/09/2021 - Wednesday","6:50pm","7:30pm","Monitor",-35.457644,149.092386,"",FALSE
"","Malkara Specialist School","53 Wisdom Street","Garran","08/09/2021 - Wednesday","8:30am","3:30pm","Close",-35.3375707,149.0939624,"",FALSE
"","Mint Rd","4/59 Boolimba Crescent","Narrabundah","08/09/2021 - Wednesday","8:35am","9:10am","Monitor",-35.3328842,149.1537066,"",FALSE
"","Narrabundah Friendly Grocer","6 Iluka Street","Narrabundah","08/09/2021 - Wednesday","1:40pm","2:30pm","Casual",-35.3325783,149.1539734,"",FALSE
"","Shell Coles Express Charnwood","Lhotsky Street and Charnwood Place","Charnwood","08/09/2021 - Wednesday","5:00pm","6:00pm","Monitor",-35.2056325,149.0333072,"",FALSE
"","Amcal+ Pharmacy Belconnen","Westfield Belconnen, Benjamin Way","Belconnen","08/09/2021 - Wednesday","9:10am","10:25am","Casual",-35.2464419,149.0675969,"",FALSE
"","Coles Express Hawker","20 Springvale Drive and Hawker Place","Hawker","08/09/2021 - Wednesday","10:10am","11:00am","Monitor",-35.2441665,149.044002,"",FALSE
"","IGA Yarralumla","23 Bentham Street","Yarralumla","08/09/2021 - Wednesday","1:00pm","1:40pm","Monitor",-35.3073634,149.0976678,"",FALSE
"","Molonglo Dental Surgery","5/110 Woodberry Avenue","Coombs","08/09/2021 - Wednesday","9:50am","3:30pm","Casual",-35.3196945,149.0399585,"",FALSE
"","Narrabundah Pharmacy and Post Office","18 Iluka Street","Narrabundah","08/09/2021 - Wednesday","8:35am","9:15am","Monitor",-35.3328701,149.1538091,"",FALSE
"","Woolworths Mawson","15 Mawson Place","Mawson","08/09/2021 - Wednesday","3:25pm","4:10pm","Monitor",-35.3661449,149.0945946,"",FALSE
"","Coles Manuka","Franklin Street and Flinders Way","Griffith","08/09/2021 - Wednesday","5:00pm","5:45pm","Monitor",-35.3210247,149.1341446,"",FALSE
"","Boss Projects Group, Gungahlin Village Site","Gungahlin Place and Hibberson Street","Gungahlin","08/09/2021 - Wednesday","7:00am","4:00pm","Casual",-35.1868916,149.1367394,"",FALSE
"","Dina's Liquor","7 East Row Street","Canberra City","08/09/2021 - Wednesday","10:00pm","11:00pm","Monitor",-35.2794041,149.1303887,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","7-Eleven Braddon","20 Mort Street","Braddon","08/09/2021 - Wednesday","2:30am","3:30am","Monitor",-35.275691,149.1316158,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","ALDI Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","08/09/2021 - Wednesday","9:00am","10:00am","Monitor",-35.2802271,149.1331809,"",FALSE
"","Lanyon Post Office","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","08/09/2021 - Wednesday","3:45pm","4:40pm","Casual",-35.457682,149.0924997,"",FALSE
"","Woolworths Metro Cameron Avenue","1/6 Grazier Lane","Belconnen","08/09/2021 - Wednesday","1:40pm","2:20pm","Monitor",-35.2401725,149.0719813,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Woolworths Metro Cameron Avenue","1/6 Grazier Lane","Belconnen","08/09/2021 - Wednesday","4:10pm","4:50pm","Monitor",-35.2401725,149.0719313,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","08/09/2021 - Wednesday","3:45pm","4:45pm","Monitor",-35.457644,149.092411,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Abode Woden","10 Bowes Street","Phillip","08/09/2021 - Wednesday","8:00pm","11:59pm","Monitor",-35.3433861,149.0857464,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Woolworths Metro Cameron Avenue","1/6 Grazier Lane","Belconnen","08/09/2021 - Wednesday","9:40pm","10:00pm","Monitor",-35.2401725,149.0718313,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","ACT Endodontics","Suite 1A, 11 Fitzroy Street","Forrest","08/09/2021 - Wednesday","10:00am","11:10am","Casual",-35.315477,149.132857,"",FALSE
"","Optimal Pharmacy Plus Jamison","Jamison Plaza, Bowman Street","Macquarie","07/09/2021 - Tuesday","7:55am","8:40am","Monitor",-35.2527782,149.0718308,"",FALSE
"","IBIS Budget Hotel Canberra","15 Tay Street","Watson","07/09/2021 - Tuesday","12:00am","4:00pm","Casual",-35.224856,149.1671233,"",FALSE
"","CG's Discount Tobacconist","25 Dickson Place","Dickson","07/09/2021 - Tuesday","10:50am","11:30am","Monitor",-35.2502305,149.1394208,"",FALSE
"","CG's Discount Tobacconist","25 Dickson Place","Dickson","07/09/2021 - Tuesday","2:10pm","3:10pm","Monitor",-35.2502305,149.1393708,"",FALSE
"","Corks Liquor Conder","18 Norman Lindsay Street","Conder","07/09/2021 - Tuesday","4:40pm","5:30pm","Monitor",-35.4583852,149.0934312,"",FALSE
"","Corks Liquor Conder","18 Norman Lindsay Street","Conder","07/09/2021 - Tuesday","7:45pm","8:30pm","Monitor",-35.4583852,149.0933812,"",FALSE
"","SPAR Express Ngunnawal","Ngunnawal Local Centre, Wanganeen Avenue","Ngunnawal","07/09/2021 - Tuesday","7:50pm","9:00pm","Monitor",-35.173951,149.108155,"",FALSE
"","Woolworths Erindale","Erindale Shopping Centre, 50-68 Comrie Street","Wanniassa","07/09/2021 - Tuesday","2:30pm","3:30pm","Monitor",-35.4035739,149.098677,"",FALSE
"","Malkara Specialist School","53 Wisdom Street","Garran","07/09/2021 - Tuesday","8:30am","3:30pm","Close",-35.3375707,149.0939124,"",FALSE
"","Nipperville Early Learning Centre","6 Gwynne Street","Watson","07/09/2021 - Tuesday","8:45am","6:10pm","Close",-35.2391185,149.1527793,"",FALSE
"","Shell Coles Express Charnwood","Lhotsky Street and Charnwood Place","Charnwood","07/09/2021 - Tuesday","10:00am","11:00am","Casual",-35.2056325,149.0332572,"",FALSE
"","BlackJack Kiosk","50-68 Comrie Street","Wanniassa","07/09/2021 - Tuesday","11:25am","12:00pm","Monitor",-35.4040236,149.0984256,"",FALSE
"","Hungry Jacks Fyshwick","Corner 100 Newcastle Street and Wollongong Street","Fyshwick","07/09/2021 - Tuesday","3:35pm","4:30pm","Monitor",-35.3278777,149.1779293,"",FALSE
"","NewsXpress Wanniassa","50-68 Comrie Street","Wanniassa","07/09/2021 - Tuesday","11:31am","12:00pm","Monitor",-35.4035739,149.098652,"",FALSE
"","Woolworths Erindale","50-68 Comrie Street","Wanniassa","07/09/2021 - Tuesday","11:30am","12:00pm","Monitor",-35.4035739,149.098602,"",FALSE
"","ALDI Canberra Centre","Canberra Centre, 148 Bunda Street","Canberra City","07/09/2021 - Tuesday","9:00am","10:00am","Monitor",-35.2802271,149.1331309,"",FALSE
"","Dina's Liquor","7 East Row Street","Canberra City","07/09/2021 - Tuesday","10:00pm","11:00pm","Monitor",-35.2794041,149.1303387,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Local Liquor East Row","22-58 East Row Street","Canberra City","07/09/2021 - Tuesday","7:00pm","8:00pm","Monitor",-35.2794041,149.1303137,"",FALSE
"","Lanyon Post Office","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","07/09/2021 - Tuesday","12:25pm","1:00pm","Monitor",-35.457682,149.0924497,"",FALSE
"New","Woolworths Conder","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","07/09/2021 - Tuesday","12:20pm","1:10pm","Monitor",-35.457644,149.092361,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"New","Lanyon Pharmacy","Lanyon Marketplace, 4 Sidney Nolan Street","Conder","07/09/2021 - Tuesday","8:50am","9:40am","Monitor",-35.4574587,149.0925305,"<strong/>!Location has more than<br> one entry. Zoom in and search table!</strong/>",TRUE
"","Chatterbox Espresso Bar","40 Cameron Avenue","Belconnen","06/09/2021 - Monday","10:00am","10:45am","Monitor",-35.2412975,149.071078,"",FALSE
"","Optimal Pharmacy Plus Jamison","Jamison Plaza, Bowman Street","Macquarie","06/09/2021 - Monday","9:00am","10:50am","Monitor",-35.2527782,149.0717808,"",FALSE
"","ABS Census Campus (Level 1)","40 Cameron Avenue","Belconnen","06/09/2021 - Monday","8:40am","5:30pm","Casual",-35.2414537,149.071264,"",FALSE
"","IBIS Budget Hotel Canberra","15 Tay Street","Watson","06/09/2021 - Monday","12:00am","11:59pm","Casual",-35.224856,149.1670733,"",FALSE
"","Shell Coles Express Charnwood","Lhotsky Street and Charnwood Place","Charnwood","06/09/2021 - Monday","3:10pm","4:10pm","Monitor",-35.2056325,149.0332072,"",FALSE
"","Bus Route 4 Transport Canberra Code BUS620","Woden (Launceston St) to Tuggeranong Interchange","Public Transport","06/09/2021 - Monday","1:14pm","1:32pm","Casual",-35.3452,149.095,"",FALSE
"","Bus Route 4 Transport Canberra Code BUS629","Tuggeranong Interchange to Woden (Launceston St)","Public Transport","06/09/2021 - Monday","11:06am","11:25am","Casual",-35.4244,149.0888,"",FALSE
"","Bus Route 66 Transport Canberra Code BUS504","Woden (Launceston St) to Coombs (Fred Daly Ave)","Public Transport","06/09/2021 - Monday","11:37am","11:57am","Casual",-35.315757,149.0407633,"",FALSE
"","Bus Route 66 Transport Canberra Code BUS504","Coombs (Annabelle View) to Woden (Launceston St)","Public Transport","06/09/2021 - Monday","12:55pm","1:07pm","Casual",-35.3157579,149.0444266,"",FALSE
"","Bus Route 81 Transport Canberra Code BUS478","Gordon (Knoke Ave) to Tuggeranong Interchange","Public Transport","06/09/2021 - Monday","10:38am","11:05am","Casual",-35.458172,149.086239,"",FALSE
"","Bus Route 81 Transport Canberra Code BUS709","Tuggeranong Interchange to Gordon (Knoke Ave)","Public Transport","06/09/2021 - Monday","2:10pm","2:30pm","Casual",-35.4654631,149.0852124,"",FALSE
"","Woolworths Tuggeranong","Corner Anketell and Reed Street","Greenway","06/09/2021 - Monday","1:30pm","3:00pm","Casual",-35.4171865,149.0676648,"",FALSE
"","Nipperville Early Learning Centre","6 Gwynne Street","Watson","06/09/2021 - Monday","8:45am","6:10pm","Close",-35.2391185,149.1527293,"",FALSE
"","Woolworths Dunlop","80 Lance Hill Avenue","Dunlop","06/09/2021 - Monday","7:30am","8:30am","Monitor",-35.194468,149.0195435,"",FALSE
"","BlackJack Kiosk","50-68 Comrie Street","Wanniassa","06/09/2021 - Monday","10:00am","10:40am","Monitor",-35.4040236,149.0983756,"",FALSE
"","40 Cameron Avenue (Entire Building)","40 Cameron Avenue","Belconnen","06/09/2021 - Monday","8:40am","5:30pm","Monitor",-35.2412975,149.071028,"",FALSE
"","Coles Manuka","Franklin Street and Flinders Way","Griffith","06/09/2021 - Monday","5:10pm","6:15pm","Monitor",-35.3210247,149.1340946,"",FALSE
"","Coles Manuka","Franklin Street and Flinders Way","Griffith","06/09/2021 - Monday","2:00pm","2:50pm","Monitor",-35.3210247,149.1340446,"",FALSE
"","United Petroleum Amaroo","Katherine and Horse Park Drive","Amaroo","05/09/2021 - Sunday","12:20pm","1:00pm","Monitor",-35.1644054,149.131181,"",FALSE
"","Woolworths Gungahlin","30-33 Hibberson Street","Gungahlin","05/09/2021 - Sunday","12:50pm","2:00pm","Casual",-35.1846274,149.1340641,"",FALSE
"","7-Eleven Holt","88 Hardwick Crescent","Holt","05/09/2021 - Sunday","8:30pm","10:00pm","Casual",-35.2209147,149.0179193,"",FALSE
"","ALDI Gungahlin","Hibberson Street","Gungahlin","05/09/2021 - Sunday","4:55pm","5:30pm","Monitor",-35.1853494,149.1361878,"",FALSE
"","Coles Curtin","51 Curtin Place","Curtin","05/09/2021 - Sunday","10:30am","12:00pm","Casual",-35.3256387,149.0824128,"",FALSE
"","IGA Holt","Holt Place","Holt","05/09/2021 - Sunday","12:50pm","1:40pm","Monitor",-35.224764,149.0116446,"",FALSE
"","Optimal Pharmacy Plus Jamison","Jamison Plaza, Bowman Street","Macquarie","05/09/2021 - Sunday","9:15am","10:00am","Monitor",-35.2527782,149.0717308,"",FALSE
"","Pacifik Halal Meats","Shop 141 Ernest Cavanagh Street","Gungahlin","05/09/2021 - Sunday","4:55pm","5:30pm","Monitor",-35.1848047,149.136513,"",FALSE
"","IBIS Budget Hotel Canberra","15 Tay Street","Watson","05/09/2021 - Sunday","12:00am","11:59pm","Casual",-35.224856,149.1670233,"",FALSE
"","Capital Chemist Charnwood","Charnwood Shopping Centre, Lhotsky Street","Charnwood","05/09/2021 - Sunday","6:40pm","7:20pm","Monitor",-35.2045044,149.033598,"",FALSE
"","Woolworths Charnwood","Charnwood Place","Charnwood","05/09/2021 - Sunday","6:45pm","7:30pm","Monitor",-35.2045295,149.0329078,"",FALSE
"","Metro Petroleum Mitchell","Lysaght Street","Mitchell","04/09/2021 - Saturday","3:15pm","3:50pm","Monitor",-35.2154233,149.1424608,"",FALSE
"","TSG Jamison","Jamison Plaza, Bowman Street","Macquarie","04/09/2021 - Saturday","10:30am","11:30am","Monitor",-35.2524401,149.070696,"",FALSE
